user_id,days_since_last_bet,days_active_in_observation,live_bets_count,total_turnover,churn,churn_probability,risk_decile,risk_tier
USER_11036,0,16,47,345.92,0,0.12695151837004945,5,Low
USER_12599,5,15,53,287.26,1,0.12685470830178966,5,Low
USER_10941,10,18,52,132.6,0,0.12661119538061386,5,Low
USER_13372,2,14,40,258.4,0,0.1260183762506082,5,Low
USER_10405,10,18,51,547.74,0,0.12543144842767173,5,Low
USER_15783,8,14,49,318.01,1,0.12484541563039431,5,Low
USER_15500,5,16,44,283.36,0,0.12483822733896585,5,Low
USER_10483,4,17,54,378.54,0,0.12480942431075044,5,Low
USER_17124,12,14,55,542.85,0,0.12465249147187038,5,Low
USER_19446,2,16,51,597.72,0,0.12459026695675501,5,Low
USER_16656,6,15,52,366.6,0,0.12439672815367078,5,Low
USER_17391,2,17,49,644.35,0,0.12428807832685443,5,Low
USER_16975,1,17,47,195.05,0,0.12358098169864938,5,Low
USER_13292,5,16,53,337.08,0,0.1231672970383297,5,Low
USER_18748,1,15,48,364.8,0,0.12316230667744865,5,Low
USER_10869,11,16,59,384.09,0,0.12255032586548946,5,Low
USER_11155,1,15,51,439.11,0,0.12247728165382889,5,Low
USER_12553,6,17,51,659.94,0,0.12226699561341695,5,Low
USER_12617,0,17,52,534.56,0,0.1214556141439142,5,Low
USER_13403,1,19,46,722.66,0,0.12124133438986025,5,Low
USER_13045,1,18,45,670.5,0,0.1208980071359344,5,Low
USER_19980,3,15,53,558.09,0,0.12064233581382564,5,Low
USER_14149,0,15,47,319.6,0,0.12053891464724537,5,Low
USER_14502,2,13,50,682.0,0,0.12003476886292926,5,Low
USER_11973,2,15,47,242.52,0,0.11949581092858874,5,Low
USER_18121,9,15,48,308.64,0,0.11925061952112302,5,Low
USER_13330,0,17,56,764.96,0,0.11841281719565262,5,Low
USER_12424,3,13,50,1010.5,0,0.11812232044539997,5,Low
USER_11925,5,14,51,332.01,0,0.11755999971074207,5,Low
USER_16041,5,17,60,1613.4,0,0.1168511859241738,5,Low
USER_17313,5,15,53,511.45,0,0.11674154656362293,5,Low
USER_13134,1,16,49,526.26,0,0.11669751579817139,5,Low
USER_17583,7,17,53,885.63,0,0.11665340064548123,5,Low
USER_14055,13,18,50,583.0,0,0.11659610622879236,5,Low
USER_12161,4,17,55,210.1,0,0.11658477401814246,5,Low
USER_12948,1,16,50,707.5,0,0.11592750866928812,5,Low
USER_16533,0,16,48,1142.4,0,0.11495265189668326,5,Low
USER_15785,0,19,52,1235.0,0,0.11484979874489908,5,Low
USER_18783,0,16,48,830.4,0,0.11456223404982101,5,Low
USER_16735,0,17,43,1079.73,0,0.11425816036033512,5,Low
USER_11125,4,16,51,72.42,0,0.11424115796452577,5,Low
USER_16202,0,16,56,178.64,0,0.11368087914020239,5,Low
USER_16030,6,19,49,613.48,0,0.11367602656560669,5,Low
USER_17263,16,16,49,324.87,0,0.11339367669575842,5,Low
USER_11418,1,18,51,186.66,0,0.11328547915768031,5,Low
USER_11969,2,18,54,254.88,0,0.11295691648489674,5,Low
USER_12072,1,20,49,100.45,0,0.11193978140269446,5,Low
USER_16379,9,15,56,1216.88,1,0.1118105475278696,5,Low
USER_13507,2,18,50,503.5,0,0.11135065081834802,5,Low
USER_12502,12,17,58,382.8,0,0.1110177698141484,5,Low
USER_10977,1,16,49,351.82,0,0.1109422585779735,5,Low
USER_17803,12,16,52,414.44,0,0.11091063614557327,5,Low
USER_14429,6,17,55,188.65,0,0.11083826985075317,5,Low
USER_15816,13,17,54,448.74,0,0.1104363672995852,5,Low
USER_15849,9,16,58,131.08,0,0.1102409915143968,5,Low
USER_18035,2,15,55,261.8,1,0.1102239625529346,5,Low
USER_12737,0,17,51,622.2,1,0.10992170268337473,5,Low
USER_15973,2,17,48,356.16,0,0.10976927543370915,5,Low
USER_14514,2,19,52,726.96,0,0.10975299152010508,5,Low
USER_13650,2,18,52,994.24,1,0.10973872377389039,5,Low
USER_12650,0,16,55,297.55,1,0.1095407848590762,5,Low
USER_15565,5,14,45,704.25,0,0.10934233498211059,5,Low
USER_16834,2,18,50,305.5,0,0.10924781655126704,5,Low
USER_19329,1,14,53,669.39,0,0.10911402548936718,5,Low
USER_14095,0,17,52,429.52,0,0.10892562818712145,5,Low
USER_13917,9,17,56,444.08,0,0.10888865238652702,5,Low
USER_16440,5,16,58,322.48,0,0.10851093538307531,5,Low
USER_17249,3,17,48,972.0,0,0.10821144015984785,5,Low
USER_12509,0,17,52,460.72,0,0.10771359491195237,5,Low
USER_18049,6,15,52,1132.04,0,0.107579026529133,5,Low
USER_13551,6,17,53,647.13,1,0.10673764600146907,5,Low
USER_13904,1,18,49,643.86,0,0.10665926181208954,5,Low
USER_16166,2,18,53,231.08,0,0.1063661237235531,5,Low
USER_19532,6,20,49,143.57,0,0.10601372910032904,5,Low
USER_15710,0,19,47,390.57,0,0.10600693818384284,5,Low
USER_10007,0,18,57,292.41,0,0.10598616892028806,5,Low
USER_11906,2,18,54,380.7,0,0.10598019678489055,5,Low
USER_15161,11,15,56,583.52,0,0.10583480712920798,5,Low
USER_17907,13,18,55,426.25,0,0.10577093585050047,5,Low
USER_18779,12,17,59,219.48,0,0.10565821604618629,5,Low
USER_13234,6,18,56,850.64,1,0.10543361734734237,5,Low
USER_17715,1,17,55,259.05,0,0.10520291485511864,5,Low
USER_16737,0,18,51,378.93,0,0.10481567590754162,5,Low
USER_14231,6,17,56,343.28,0,0.10452007153821065,5,Low
USER_18811,9,18,50,400.0,0,0.10436438871068017,5,Low
USER_18192,4,21,46,933.8,0,0.10426386683963002,5,Low
USER_13243,0,17,51,879.24,0,0.10408087386275437,5,Low
USER_18421,6,18,52,2094.04,0,0.104041797432928,5,Low
USER_15606,5,18,59,598.85,0,0.1039335963955702,5,Low
USER_11477,1,17,52,553.28,0,0.10378217740762773,5,Low
USER_19883,3,13,43,1843.84,0,0.10367593041403286,5,Low
USER_10149,1,18,51,609.96,0,0.10352231764264072,5,Low
USER_16236,0,17,57,433.77,0,0.10348399238448691,5,Low
USER_19350,18,18,52,313.56,0,0.10329090453423198,5,Low
USER_17844,9,17,55,978.45,0,0.1021410075054904,5,Low
USER_14453,9,17,56,392.0,0,0.10208227275120756,5,Low
USER_13577,5,17,55,294.8,0,0.10204454338256383,5,Low
USER_18966,4,16,50,78.0,0,0.10199268213078523,5,Low
USER_13692,8,17,57,387.6,0,0.10161316076948461,5,Low
USER_17302,0,17,61,215.33,0,0.10150441985872193,5,Low
USER_14224,0,18,53,403.33,0,0.10141500787146766,5,Low
USER_12388,10,19,51,243.78,0,0.10072562197121301,5,Low
USER_19135,4,17,57,555.75,0,0.10069447221188205,5,Low
USER_14580,1,14,52,838.24,1,0.10065404676777472,5,Low
USER_14030,0,18,55,250.25,0,0.09983519339416923,5,Low
USER_18807,1,16,57,378.48,0,0.09950492864704177,5,Low
USER_17310,4,17,52,710.32,0,0.09935614581182932,5,Low
USER_11206,2,17,54,985.5,0,0.09915558117868331,5,Low
USER_13828,3,19,49,681.59,0,0.09911358559771637,5,Low
USER_19056,16,20,55,438.35,0,0.09902971601399607,5,Low
USER_10204,4,16,53,988.45,0,0.0988996661774745,5,Low
USER_13502,5,18,52,414.96,0,0.09887110965940327,5,Low
USER_16392,2,16,60,909.6,0,0.09868084710741933,5,Low
USER_14697,4,18,52,920.92,0,0.09841359231123935,5,Low
USER_15078,2,20,47,386.81,0,0.09839277698905156,5,Low
USER_15589,1,14,54,737.64,0,0.09829398077015761,5,Low
USER_10152,4,20,51,508.47,0,0.09769722885925411,5,Low
USER_15679,5,18,61,782.63,0,0.09763554050448148,5,Low
USER_12800,2,19,61,206.18,0,0.09716765777880733,5,Low
USER_14380,3,17,49,593.88,0,0.09687829760739211,5,Low
USER_13805,4,18,54,734.94,0,0.0961913560813026,5,Low
USER_10241,4,16,54,386.1,0,0.09611128589918658,5,Low
USER_13847,3,18,65,202.15,0,0.0953847419700231,5,Low
USER_18780,6,19,55,348.15,0,0.09532639818343448,5,Low
USER_18422,1,19,52,625.56,0,0.09527687219757833,5,Low
USER_18194,6,18,55,1047.75,0,0.09503826290462658,5,Low
USER_13870,0,17,54,657.18,0,0.09431405950879013,5,Low
USER_10523,1,17,58,562.6,0,0.09379028891947007,5,Low
USER_16935,3,17,55,865.15,0,0.09362863095958018,5,Low
USER_11082,0,19,52,441.48,0,0.09346884189343668,5,Low
USER_15051,2,15,50,1291.5,0,0.09341397183758308,5,Low
USER_13597,1,19,54,250.02,0,0.09191332775572192,5,Low
USER_18889,7,17,59,535.13,0,0.09168397494799901,5,Low
USER_17238,2,18,62,1000.68,0,0.09151129298102448,5,Low
USER_11156,4,32,124,7051.88,0,0.0913811878545623,5,Low
USER_14289,5,17,60,289.8,0,0.09131031041905724,5,Low
USER_17116,1,17,68,1229.44,0,0.09130194071195158,5,Low
USER_14019,1,19,55,333.3,0,0.09127170151803791,5,Low
USER_18208,0,18,49,954.52,0,0.0909939434861018,5,Low
USER_19277,5,16,60,649.2,0,0.09065910926597398,5,Low
USER_14602,1,16,58,202.42,0,0.09041585484296735,5,Low
USER_14069,9,18,61,412.97,1,0.09009884777271877,6,Low
USER_11843,0,18,51,546.72,0,0.08999882504383139,6,Low
USER_19556,4,16,56,472.08,0,0.08994984641751765,6,Low
USER_16794,10,18,57,436.62,0,0.08985573823726249,6,Low
USER_10643,0,19,56,484.4,0,0.08954848473811289,6,Low
USER_14041,6,19,55,1030.7,0,0.08952190384671922,6,Low
USER_16256,6,21,54,311.58,0,0.08936091954663898,6,Low
USER_14983,2,15,55,153.45,0,0.08910129318835916,6,Low
USER_10492,5,16,58,397.3,0,0.08907354942014405,6,Low
USER_15203,6,17,58,591.02,0,0.08876260901951062,6,Low
USER_13287,0,17,61,368.44,0,0.08861273433206382,6,Low
USER_10929,7,16,60,427.2,0,0.08855120038009998,6,Low
USER_19984,4,19,48,1285.44,0,0.08840686145215208,6,Low
USER_13350,3,17,60,565.8,0,0.08799796251053743,6,Low
USER_19368,6,22,58,338.14,1,0.08791155882727118,6,Low
USER_16021,1,19,52,472.16,0,0.08785222896433502,6,Low
USER_10126,0,19,56,356.72,1,0.08768613558547095,6,Low
USER_17284,3,19,57,494.19,0,0.08756766878416362,6,Low
USER_14390,0,18,52,353.6,0,0.08747122119131762,6,Low
USER_14901,3,19,56,295.68,0,0.08744334288843278,6,Low
USER_14487,0,17,51,130.05,0,0.08722086404354754,6,Low
USER_16233,10,23,57,194.37,0,0.0872151250951702,6,Low
USER_11970,5,19,54,386.1,0,0.08711605873183308,6,Low
USER_15595,1,17,52,1355.12,0,0.0870160667641702,6,Low
USER_14173,7,18,60,457.2,0,0.08686476718974687,6,Low
USER_19041,4,20,55,317.35,0,0.08685729162638572,6,Low
USER_11201,0,19,56,232.96,0,0.08663680168573062,6,Low
USER_11891,5,16,59,924.53,0,0.08639684408148783,6,Low
USER_11857,6,18,61,335.5,0,0.0862059494663767,6,Low
USER_16617,0,17,53,1367.4,0,0.08599662272540176,6,Low
USER_19201,0,18,58,262.16,0,0.0856622218299323,6,Low
USER_10807,12,18,61,564.25,0,0.08517413883137612,6,Low
USER_19440,1,17,53,398.56,1,0.08505304492866292,6,Low
USER_14735,2,19,57,259.35,0,0.08498456969823778,6,Low
USER_14779,10,20,59,523.33,0,0.08490141610850997,6,Low
USER_17211,4,19,54,527.04,0,0.08480535651954252,6,Low
USER_18874,4,21,53,537.42,0,0.08466982468174958,6,Low
USER_12797,2,14,52,546.52,0,0.08449629968071758,6,Low
USER_19000,0,15,59,701.51,0,0.08441483205270474,6,Low
USER_14205,3,19,58,520.26,0,0.08426180044708513,6,Low
USER_10985,5,18,58,582.9,0,0.08421416273309086,6,Low
USER_14256,10,15,64,930.56,0,0.0839720345726288,6,Low
USER_19686,5,21,56,338.24,0,0.08380156892565625,6,Low
USER_15486,1,17,52,336.44,0,0.08361668308372143,6,Low
USER_19433,1,19,59,1231.92,1,0.08349837274826512,6,Low
USER_14535,2,15,63,583.38,0,0.08332020778179593,6,Low
USER_13476,8,21,55,549.45,0,0.08295749289121936,6,Low
USER_14609,4,20,59,433.65,0,0.08260729787943352,6,Low
USER_12403,14,17,59,405.33,0,0.08257799964335683,6,Low
USER_12966,3,19,61,314.15,0,0.08233096478915262,6,Low
USER_14273,1,19,61,572.79,0,0.08220407099802599,6,Low
USER_17287,2,18,59,607.11,0,0.08214410787155425,6,Low
USER_18451,0,15,61,309.27,0,0.08180201202528883,6,Low
USER_10210,1,19,60,252.6,0,0.08131692042529888,6,Low
USER_19301,3,18,58,128.18,1,0.08124202401024083,6,Low
USER_19552,0,19,57,379.62,0,0.08122857270079437,6,Low
USER_12469,6,17,64,243.84,0,0.08099717640819838,6,Low
USER_12297,4,18,62,371.38,0,0.08066454821619848,6,Low
USER_15926,5,18,59,1554.06,0,0.07996852433477127,6,Low
USER_14553,7,19,56,823.76,0,0.07995572255558081,6,Low
USER_17488,4,20,60,324.6,0,0.07972983285583317,6,Low
USER_15137,0,18,58,533.02,0,0.07941218202133955,6,Low
USER_16288,2,19,56,651.28,0,0.07930665626982225,6,Low
USER_10080,9,20,60,298.8,0,0.07922314061983576,6,Low
USER_10069,2,17,60,1043.4,0,0.07916073628603665,6,Low
USER_10050,1,18,61,287.31,1,0.07914611078812192,6,Low
USER_19085,9,18,62,770.66,0,0.07903284530797931,6,Low
USER_11415,0,16,49,1976.17,0,0.07898620147887338,6,Low
USER_13024,3,21,63,717.57,0,0.07893285443407659,6,Low
USER_13566,2,21,57,364.23,0,0.07834717394184507,6,Low
USER_19727,0,14,50,1770.5,0,0.07811280683925736,6,Low
USER_10875,8,18,52,1051.96,0,0.07801861160649452,6,Low
USER_10329,3,19,60,282.0,0,0.07793760639315465,6,Low
USER_18002,3,19,67,1695.77,0,0.07745121312993763,6,Low
USER_13953,7,16,51,1674.84,0,0.07722705625226844,6,Low
USER_11700,2,17,67,471.68,0,0.07709386748241656,6,Low
USER_14898,3,21,54,755.46,0,0.0769824488281427,6,Low
USER_18489,7,19,62,421.6,0,0.07683105130226921,6,Low
USER_13335,2,18,60,463.8,0,0.07680102662063482,6,Low
USER_17397,0,19,59,479.08,0,0.07675198393341251,6,Low
USER_16625,2,20,59,425.98,0,0.0766451820886897,6,Low
USER_14308,3,19,63,596.61,0,0.07564620367194493,6,Low
USER_18382,0,20,54,361.8,0,0.0754549975237942,6,Low
USER_14614,5,16,59,489.7,0,0.0753315793582916,6,Low
USER_13031,1,18,57,302.67,0,0.07514290591026526,6,Low
USER_13158,6,16,49,3223.71,1,0.07511209330477103,6,Low
USER_12479,1,16,62,1103.6,0,0.0751010607853622,6,Low
USER_12470,7,17,60,260.4,0,0.07496696812116894,6,Low
USER_13740,2,15,63,490.14,0,0.07476792978377213,6,Low
USER_17469,10,21,63,601.02,0,0.07426465076429659,6,Low
USER_11463,0,18,57,698.82,0,0.07391574829722339,6,Low
USER_17658,1,21,57,425.79,0,0.07343145641793995,6,Low
USER_17115,4,20,60,521.4,0,0.07316270607262332,6,Low
USER_19869,0,20,72,1941.84,0,0.07311853169423076,6,Low
USER_11898,8,18,62,297.6,0,0.07296985304300369,6,Low
USER_18602,8,21,65,1619.8,0,0.07279819048939515,6,Low
USER_10700,15,19,66,421.74,0,0.07270500648082205,6,Low
USER_13165,5,17,65,666.25,0,0.07246043543656451,6,Low
USER_13967,2,15,54,1655.1,0,0.07226855876442771,6,Low
USER_12490,7,18,57,530.1,0,0.07226192576231337,6,Low
USER_15046,2,17,61,273.28,0,0.07192080099023887,6,Low
USER_15464,3,21,60,764.4,0,0.07177723094791993,6,Low
USER_16473,0,20,57,790.59,0,0.07147392356373607,6,Low
USER_12578,2,21,58,183.28,0,0.07136521216579138,6,Low
USER_11381,5,17,73,586.19,0,0.07101262665729778,6,Low
USER_10735,2,19,60,795.0,0,0.07099478752836029,6,Low
USER_19855,0,20,70,299.6,1,0.07093208537338544,6,Low
USER_13324,0,19,65,596.05,0,0.07089479971769098,6,Low
USER_14650,2,19,63,510.93,0,0.07082783726298335,6,Low
USER_18893,0,19,62,553.66,0,0.07073012514525676,6,Low
USER_18844,3,21,64,375.68,0,0.07068654485661674,6,Low
USER_17668,7,21,68,967.64,0,0.07043691914740702,6,Low
USER_12400,10,18,69,676.89,0,0.07025251414381808,6,Low
USER_13222,1,19,60,782.4,0,0.07019537839155071,6,Low
USER_17814,3,20,67,787.25,0,0.0699478794789887,6,Low
USER_18100,3,22,55,441.65,0,0.06992540955071842,6,Low
USER_16530,3,18,62,342.86,0,0.06982297945554454,6,Low
USER_10999,1,19,65,466.7,0,0.06974577695702068,6,Low
USER_16462,2,23,89,2605.92,0,0.06969693771357481,6,Low
USER_14157,5,21,64,908.16,0,0.06952025316775495,6,Low
USER_19024,7,18,63,511.56,1,0.06946818395793602,6,Low
USER_13950,0,22,57,429.21,0,0.06908262916717427,6,Low
USER_18946,0,20,68,408.0,0,0.06901572147688669,6,Low
USER_13712,3,22,56,776.72,0,0.06900711065192133,6,Low
USER_18867,1,19,62,894.04,0,0.06900599001132579,6,Low
USER_11952,0,19,60,573.0,0,0.06886288588001566,6,Low
USER_14755,8,21,68,244.8,0,0.068746009462217,6,Low
USER_17918,6,18,54,1058.4,0,0.06865676368367445,6,Low
USER_19364,3,20,67,1256.92,0,0.06833976192633709,6,Low
USER_18673,4,18,63,504.63,0,0.06815855622919388,6,Low
USER_12274,5,17,60,1621.2,0,0.06813213365909526,6,Low
USER_10577,0,18,58,331.18,0,0.06758048448083913,6,Low
USER_10737,15,22,65,315.25,0,0.06743725255244115,6,Low
USER_18112,14,21,68,996.2,0,0.06730004883266712,6,Low
USER_14316,1,21,59,643.69,0,0.06713232814334782,6,Low
USER_18505,5,17,65,794.95,0,0.06703591031816936,6,Low
USER_13896,1,22,65,110.5,0,0.0667803002457978,6,Low
USER_11811,9,21,65,529.75,0,0.06671650409791051,6,Low
USER_15884,3,21,62,531.34,1,0.06658824028856017,6,Low
USER_10096,3,19,61,471.53,0,0.06620406695912998,6,Low
USER_10502,9,22,61,373.32,0,0.06577111095382929,6,Low
USER_19123,6,18,59,2262.06,0,0.0654598149353384,6,Low
USER_19082,21,20,65,608.4,0,0.06545400341079326,6,Low
USER_18508,1,21,59,514.48,0,0.0654433123506718,6,Low
USER_13539,8,16,65,371.15,0,0.06540816738335428,6,Low
USER_12084,14,19,69,888.72,0,0.06535963965556722,6,Low
USER_18930,2,19,66,295.68,0,0.06513516426127923,6,Low
USER_18039,4,21,68,277.44,0,0.06509862330342668,6,Low
USER_10563,4,23,59,376.42,0,0.06492509477698218,6,Low
USER_15265,2,18,62,377.58,1,0.06488139664170245,6,Low
USER_12027,9,18,63,430.92,0,0.06474028608550227,6,Low
USER_11934,0,21,65,477.75,0,0.06463603286665813,6,Low
USER_19508,1,20,63,328.23,0,0.06457228231981592,6,Low
USER_19384,5,20,68,240.72,1,0.06350558649176187,6,Low
USER_12434,0,22,65,509.6,0,0.0634642696853619,6,Low
USER_12216,1,21,69,750.72,0,0.06343922242758936,6,Low
USER_16510,0,21,63,299.88,0,0.06285082341384471,6,Low
USER_14964,3,23,72,316.08,0,0.06283643568075957,6,Low
USER_10359,1,21,73,1305.97,0,0.06278014585339069,6,Low
USER_13868,8,21,66,693.0,1,0.06253364233443863,6,Low
USER_14555,3,21,63,769.23,0,0.062351298693821035,6,Low
USER_15351,15,20,70,497.7,0,0.06211793753034985,6,Low
USER_18805,1,23,63,332.01,0,0.06173833341156958,6,Low
USER_17085,7,18,68,896.92,0,0.06170948937403337,6,Low
USER_13682,1,19,57,1163.94,0,0.06158156941306416,6,Low
USER_13752,1,19,69,369.84,0,0.06144137082527969,6,Low
USER_12193,1,20,65,432.9,0,0.06109545648956071,6,Low
USER_19042,5,20,68,501.16,0,0.06090942688714398,6,Low
USER_19130,0,19,59,632.48,0,0.06084725128689887,6,Low
USER_19538,5,18,67,1141.01,0,0.060845227198582236,6,Low
USER_16944,2,23,70,2196.6,0,0.060786073143846826,6,Low
USER_10591,0,23,63,767.34,0,0.06069300170258083,6,Low
USER_19547,2,21,65,441.35,0,0.060495921346234986,6,Low
USER_11018,0,19,64,2336.64,0,0.059922850154246525,6,Low
USER_14340,3,21,66,526.68,0,0.05975776123431888,6,Low
USER_11786,2,19,57,1320.12,0,0.05972063900818337,6,Low
USER_19577,10,23,74,1057.46,0,0.05953285745311661,6,Low
USER_17556,10,21,65,604.5,0,0.05924334634671193,6,Low
USER_18613,9,21,64,1096.32,0,0.05904949093505796,6,Low
USER_11568,1,22,65,1242.15,0,0.05903060800100602,6,Low
USER_12356,1,20,68,431.12,0,0.05901542145786086,6,Low
USER_15239,4,22,62,562.96,0,0.05896261384347706,6,Low
USER_15269,2,21,72,317.52,0,0.058925734784115384,6,Low
USER_14994,1,20,68,463.76,0,0.058784170231088215,6,Low
USER_18828,0,18,65,890.5,0,0.05862346009420016,6,Low
USER_19619,0,19,68,475.32,0,0.05829111682809779,6,Low
USER_17163,3,21,61,432.49,0,0.05808688396666659,6,Low
USER_15072,2,18,67,713.55,0,0.05797797853796005,6,Low
USER_10768,0,22,66,1320.0,0,0.05783343412046513,6,Low
USER_12501,6,20,67,572.85,0,0.057759817524302266,6,Low
USER_19073,9,21,72,591.12,0,0.057737593136784914,6,Low
USER_16221,5,19,70,404.6,0,0.057672210902135576,6,Low
USER_19781,0,21,71,276.19,0,0.05718925137878752,6,Low
USER_17243,1,21,76,679.44,0,0.057095752837910886,6,Low
USER_13088,4,21,68,771.12,0,0.05703717269073535,6,Low
USER_12020,1,19,62,1085.62,0,0.05679682502372734,6,Low
USER_10115,1,18,65,448.5,1,0.05678190427319868,6,Low
USER_12636,6,21,68,411.4,0,0.05643245517207627,6,Low
USER_12691,5,18,67,905.17,0,0.0559177080568101,6,Low
USER_10019,2,20,66,848.76,0,0.05562195144069293,6,Low
USER_18331,3,20,65,1007.5,0,0.055428836491785365,7,Low
USER_17609,2,20,72,387.36,0,0.0553869088920439,7,Low
USER_16766,1,21,77,1885.73,0,0.055351709525361545,7,Low
USER_18717,2,17,66,381.48,0,0.05504152182130048,7,Low
USER_14010,6,18,72,583.2,0,0.05492135505024594,7,Low
USER_19423,1,20,68,343.4,0,0.05480399441054011,7,Low
USER_10252,1,22,66,722.7,0,0.05440520727522114,7,Low
USER_16313,4,21,71,381.27,0,0.05393122037441965,7,Low
USER_18168,0,17,73,635.83,0,0.0539088340807644,7,Low
USER_15814,0,19,70,579.6,0,0.05384928033473801,7,Low
USER_15965,2,22,66,637.56,0,0.053463786036567325,7,Low
USER_18985,0,20,74,302.66,0,0.0530980779158428,7,Low
USER_19208,0,22,66,442.86,0,0.05287715630384874,7,Low
USER_13734,0,22,67,286.76,0,0.052800046381803786,7,Low
USER_16104,5,20,74,461.76,0,0.052714546805378036,7,Low
USER_14087,0,20,69,999.81,0,0.052477646361610085,7,Low
USER_13830,9,21,73,1613.3,0,0.0523402951768015,7,Low
USER_19033,10,20,69,1117.11,0,0.05211815665580513,7,Low
USER_15169,0,24,62,217.0,1,0.05204880904680961,7,Low
USER_17700,3,23,61,965.63,0,0.05203759312177432,7,Low
USER_13898,2,22,72,234.0,0,0.05199081990095852,7,Low
USER_17011,10,22,72,695.52,0,0.05191052409917923,7,Low
USER_19236,1,21,70,281.4,0,0.05172988130580464,7,Low
USER_12231,0,22,76,371.64,0,0.05163331626658183,7,Low
USER_10863,3,21,72,506.16,0,0.05152351245813752,7,Low
USER_12026,0,19,69,788.67,0,0.05132441910202551,7,Low
USER_13061,4,23,71,1504.49,0,0.05132143043573794,7,Low
USER_17018,6,22,73,529.25,0,0.051147082004380465,7,Low
USER_18228,6,22,65,739.05,0,0.05103409855836824,7,Low
USER_13619,1,23,73,228.49,0,0.05089520755906437,7,Low
USER_18581,5,21,67,1106.84,0,0.05081028257243222,7,Low
USER_19795,1,21,70,227.5,0,0.05068143706870477,7,Low
USER_11636,0,20,65,845.0,1,0.050448992031114734,7,Low
USER_18754,1,20,73,457.71,0,0.05034822976457599,7,Low
USER_14513,2,18,76,421.8,0,0.0503209522917196,7,Low
USER_18898,6,21,71,359.97,0,0.0502676538820872,7,Low
USER_13738,0,24,64,416.64,0,0.05021517145830866,7,Low
USER_19629,10,22,70,245.7,0,0.05015297549951423,7,Low
USER_19679,6,18,78,775.32,0,0.05013270486582794,7,Low
USER_14849,7,23,80,1109.6,0,0.05008902473951843,7,Low
USER_13062,0,20,74,902.06,1,0.04965167876799911,7,Low
USER_15896,8,24,74,944.98,0,0.0496347853421109,7,Low
USER_17146,5,23,63,475.02,0,0.0495894756467603,7,Low
USER_18372,1,22,65,741.65,0,0.049528463413266326,7,Low
USER_16969,2,21,71,582.2,0,0.04940672453998639,7,Low
USER_17550,1,21,73,365.73,0,0.049310852118520355,7,Low
USER_12451,3,19,68,725.56,0,0.04918644871988052,7,Low
USER_17106,1,20,71,646.81,0,0.04912426732799472,7,Low
USER_11675,2,20,70,749.7,0,0.04891393157727663,7,Low
USER_15000,1,18,64,1454.08,0,0.04890967650424795,7,Low
USER_10843,0,21,69,684.48,0,0.04886494641777276,7,Low
USER_18328,2,22,68,536.52,0,0.048584888588664,7,Low
USER_10226,6,19,66,1101.54,1,0.04857897880521628,7,Low
USER_11774,4,23,67,80.4,0,0.048461579566648746,7,Low
USER_13517,0,21,69,322.23,0,0.048417675265826396,7,Low
USER_10802,3,22,77,522.06,0,0.048361068031042204,7,Low
USER_16541,7,19,82,457.56,0,0.04807746895934137,7,Low
USER_10668,2,21,67,449.57,1,0.04805760067636067,7,Low
USER_15291,1,21,68,845.92,0,0.04803931706039842,7,Low
USER_10955,7,20,67,1054.58,0,0.0478894753191361,7,Low
USER_14056,12,18,70,1199.8,0,0.047608122019896906,7,Low
USER_13087,4,20,66,1485.66,0,0.04745939187682508,7,Low
USER_11474,2,18,73,581.81,0,0.0473886632894143,7,Low
USER_19919,0,21,70,849.1,0,0.047224555834287786,7,Low
USER_18639,4,22,73,402.23,0,0.04722308784321735,7,Low
USER_17616,1,22,72,399.6,0,0.047138630992166794,7,Low
USER_15491,1,22,73,400.77,0,0.047075178033845956,7,Low
USER_10642,3,22,74,515.04,0,0.047025164919656776,7,Low
USER_19153,4,24,75,726.0,0,0.04633191442087031,7,Low
USER_11060,1,22,76,265.24,0,0.04631714278489704,7,Low
USER_16100,3,21,71,347.9,0,0.04617733698864138,7,Low
USER_11805,0,21,69,703.11,0,0.04605285978081478,7,Low
USER_18659,7,23,70,724.5,0,0.04605172548527043,7,Low
USER_15114,2,22,69,768.66,0,0.045978166486434324,7,Low
USER_19608,3,23,75,488.25,0,0.04581902455612106,7,Low
USER_14179,1,20,71,952.82,0,0.0457661452231578,7,Low
USER_16557,6,21,69,1081.92,0,0.04566891589570248,7,Low
USER_11958,2,21,69,615.48,0,0.04566095973023028,7,Low
USER_18103,2,19,60,1417.8,0,0.04557068807403422,7,Low
USER_13396,0,21,68,658.24,1,0.04530430965230798,7,Low
USER_14236,1,21,73,981.85,0,0.04517421319307179,7,Low
USER_15532,0,22,73,474.5,0,0.04505843160568173,7,Low
USER_10727,3,20,76,264.48,0,0.044927272270483896,7,Low
USER_13223,3,22,78,335.4,0,0.0447828537975213,7,Low
USER_13791,6,22,72,717.12,0,0.04468794906511699,7,Low
USER_14799,0,23,66,849.42,0,0.04437580311034548,7,Low
USER_11955,0,22,73,1156.32,0,0.0440209663296435,7,Low
USER_11848,0,22,80,476.0,0,0.043871322264505415,7,Low
USER_19083,0,18,76,890.72,0,0.04371714831211165,7,Low
USER_15779,6,19,81,663.39,0,0.0436664243943737,7,Low
USER_15787,3,22,69,674.82,0,0.043597150581676083,7,Low
USER_13256,0,21,71,582.91,0,0.043246665606894545,7,Low
